is_auth,is_order,is_payment,z_latency,z_errors,z_warns,traffic_delta,anomaly_count,label
1,0,0,0.5326198083857141,-0.27424326827827683,0.9755759877612615,0.0347023902878576,0,0
1,0,0,4.560747924881987,4.606409010931845,2.62655377728139,1.7772567607634844,1,0
0,0,1,3.989045173884479,3.5533902021761365,2.3495245098422295,0.7261530891004805,1,1
0,1,0,0.5533931898673798,-0.4274625244320702,1.7305931655554423,0.9305253534775774,1,1
0,1,0,0.9870831637110569,0.265350278531966,0.1926408706825317,0.23892162890889795,0,0
0,1,0,0.2956606022282892,0.30155966354278857,0.7613388423990106,-0.43235872814879955,0,0
0,1,0,-0.47087633339297824,0.3438366374616469,0.5736840158059008,-0.08720769240931295,0,0
1,0,0,1.1426532234474664,0.6670300564219784,1.1845009267115114,0.1645847040596859,1,0
0,1,0,-0.08755451374302742,-0.49893894629442426,1.1823625664581947,0.010579065591518583,0,0
0,0,1,1.8002744920074143,2.756775892881066,2.831507925463755,0.8232243203734216,3,1
0,0,1,-0.0830958854362649,-0.5140270095618121,1.3870708717002982,-0.09321727938515813,0,0
0,0,1,0.89598146466518,-0.39396792289827065,0.2143102797839131,0.2905869468913263,0,0
1,0,0,1.366651187135666,-1.1283735284317395,-0.20525292348960938,-0.27136256513612134,0,0
0,1,0,-0.44288384306261325,-0.22718667305650783,-0.1866124852264115,-0.10523677355186067,1,0
0,1,0,2.3442647972371318,1.4575439829347265,1.1260258805149035,0.49802244780358773,1,0
1,0,0,0.6702030765388348,0.8667629253414743,1.1243817466152428,-0.3296798385786016,1,0
0,0,1,0.31938365213134895,0.16368273926857796,0.01928858028651137,-0.07154801021521748,0,0
1,0,0,0.03266284434186689,-0.10672561940884984,-0.21429188550936767,-0.16355075979955316,1,0
0,0,1,-1.4519316651635505,0.44232110077758424,0.3951266344915711,-0.02547264974874969,1,0
0,0,1,1.7759982033957011,1.8609036373355146,3.7924749144455645,1.1660027881273087,2,1
0,1,0,-0.16383663126209264,0.3852993342965797,-0.18162957827125842,-0.5414646301993556,0,0
0,0,1,0.4818057512050373,-0.3521583125522043,0.5192962293886869,-0.49845601868068795,0,0
0,1,0,-0.15628527546151139,0.12369933565820701,-0.2302066826419762,-0.1153666632689476,0,0
0,0,1,5.2075513710573285,3.634662195715277,6.2535381680977125,-1.7907947982603325,4,1
0,1,0,-0.4773156001018315,0.4421733211706663,2.57707212718054,0.3781727683742044,2,1
0,1,0,0.41881049907326157,0.14469695957282472,0.4440220396893747,0.47404022852256045,1,0
0,1,0,-0.11616123690697455,0.39416425923032117,0.040760744674830346,-0.0957171063199029,1,0
0,1,0,-0.2664852413391019,1.2525448972713997,1.7297966813224617,1.0685701625968456,2,0
0,1,0,-1.0095543447180988,-0.07575674202065433,0.20920918959477586,0.5029311936825848,0,0
1,0,0,3.3294055811834893,-0.15336237080946225,3.353421837162849,1.6166921551095736,1,1
0,1,0,0.8001546290042386,0.7197389887827129,2.509378116336106,1.2483962331390346,1,1
1,0,0,2.0406391004597557,1.48018675664225,4.245503724816368,0.3151329392729062,1,1
0,1,0,2.152473266227045,3.494966421502322,4.930462445774391,0.6442899534034878,1,0
0,0,1,2.1956847360845284,1.9489465011634657,2.413434903223701,1.6260774875348396,1,0
1,0,0,0.41941594250660424,0.5177826991749519,-0.24542167122553882,-0.6974158984357204,1,0
0,0,1,0.4263715892638019,1.4217857916992753,0.09857689016492377,0.014074630485077603,1,0
0,0,1,6.138596342243295,5.385411928592682,5.325291555474408,-0.690518334280569,2,1
1,0,0,0.426843873760242,2.3207796784869656,2.1838833519051577,0.560057265547819,2,0
0,1,0,0.3390074386020862,0.6470957592354742,-0.6462323148574096,0.4588650958381841,0,0
0,1,0,-0.4084730626821172,-0.7274283359328847,0.6115852919809572,0.021995390156521164,0,0
1,0,0,0.06495071049691026,0.9345107626446965,0.07020432431819762,-0.45094288593543186,0,0
0,0,1,-1.5878206500591,0.0728525667410939,0.08453273489566103,0.2088619094440255,0,0
0,0,1,1.2848890475561356,0.2254318638808308,4.57335980324986,0.5355310604086929,1,1
0,1,0,0.2196091863618836,0.17751831179775934,1.4849634198451669,-0.3321313363800064,0,0
1,0,0,3.8885822690402883,-0.6912216284592474,-0.11756498237841484,0.0074879378499432825,2,0
0,0,1,-0.6852581863024747,-0.2889083437954376,-0.3552879227329144,0.5256811330270867,0,0
0,1,0,0.9549748752032228,0.7357775474970794,0.5608360320216176,-0.33871553136516874,0,0
0,1,0,-0.06716418639584154,0.34468728061395904,-0.4110639044459727,0.2138995290517164,0,0
0,1,0,0.797671977742444,0.3221316557430199,0.01951691709046005,0.3477989410092744,0,0
0,1,0,0.7151708805778686,-0.05477321965699514,0.36306651112105903,-0.3753340729155909,0,0
1,0,0,1.9772769794809606,3.758811071004267,1.943484464185861,-0.12676903709084786,2,0
0,0,1,2.4973557892236697,-0.5189143809286008,0.24653058374933723,0.17304665902465483,2,1
0,0,1,0.27365570830260616,0.6516509410082607,0.2571138243310198,0.04509052843856328,0,0
1,0,0,0.5154612382244415,-0.7550841963283128,-0.4740927110528565,0.22297922820681448,0,0
0,0,1,2.5184339330653933,2.9170980464340053,2.1903604795359577,0.3773562196781498,1,1
0,1,0,-0.8407150901834288,0.3759318276547504,1.2027870228199766,0.21527747393791496,1,0
0,0,1,1.434373411616114,0.8852473176305694,-0.30187894578168534,0.15308891687469697,1,0
1,0,0,0.5685297676717396,-1.0848607047422236,0.025993456851580582,0.059567508868887536,0,0
1,0,0,-0.7668106692089212,-0.2992195237085268,0.8706559598500674,-0.2651333366592805,0,0
0,1,0,3.1650517254121135,0.7868124530589198,2.095320806947719,0.6074220779293791,1,0
0,1,0,-0.10294647836644172,0.16100490732268072,1.4800422691343973,-0.02881796991739496,0,0
1,0,0,2.4650115095030385,4.624960762762612,2.059549413318349,2.449958846397543,1,1
0,1,0,1.4122190647382382,3.615379008813724,0.3556996066934399,1.9153081620931345,1,1
0,0,1,0.2478965996299676,0.410336048775339,0.2888505004666269,-0.40060330761303037,1,0
0,1,0,1.9478323583448318,1.7565465078882352,2.833922154548904,0.7755080475370619,1,0
0,0,1,0.8729393142469777,0.16692382712299994,0.4233198657585429,-0.06398171278973742,1,0
0,1,0,5.354883325042171,4.379376339436511,4.30182472639392,-0.3794378112016621,4,1
1,0,0,-0.683611945655122,0.3505166717586725,-0.3212424371135693,0.38337804877144954,0,0
0,0,1,0.5887992776508857,-0.8648422981570787,-0.1252924207784284,0.31306377278596603,0,0
0,0,1,1.1505364285744766,3.202604153030295,4.070099385308168,1.037613770498996,3,1
1,0,0,-0.06210191507026053,0.8046737200927899,1.349449061809625,-0.10885156813189771,1,0
0,1,0,3.465396974319074,6.6800767156765515,7.369358218596068,-1.3660020190072877,2,1
0,0,1,-0.6411153577239939,-0.35932597324209914,-0.3020703833760339,-0.2303392695312385,0,0
0,1,0,0.27572057882925316,0.21710736626826038,0.9752502464070385,-0.29950621222163726,0,0
1,0,0,5.1811868781719,4.1790167336617365,4.925804435521351,-0.5276263554833773,3,1
1,0,0,0.4165165457491392,0.3462256320040745,0.3445843219539091,0.7365900419732683,0,0
0,0,1,-0.13619836849733502,-0.17773855958012733,-0.11869356365325884,0.35670495933226554,0,0
1,0,0,5.704605097587826,3.6438805593757855,3.751466640343657,-0.6700091105295172,4,1
0,1,0,0.4420461145959098,-0.657872057498616,0.9737526006650308,0.5387633019286565,0,0
1,0,0,1.8872113095156138,2.034758128076819,3.4287980860873573,1.26756543198962,2,1
0,1,0,-0.9239828894702684,-0.5286701502144223,0.6420504182795898,-0.2852051374215981,0,0
0,1,0,0.7863327215925777,-0.43041339791704813,-1.540404414380042,-0.2610669726430535,0,0
1,0,0,3.8238748037872132,1.1418206294407651,0.5409055985039153,1.3700388421180325,3,1
1,0,0,2.156385744957891,1.3550918217751085,3.0666746895891537,1.2015773542674038,1,1
0,0,1,0.04077364198189237,-0.3167794936396334,-0.14477016054018305,0.14848665526845764,1,0
1,0,0,2.274286352430667,2.5040977014140924,4.226629043814075,-0.19151444771944504,3,1
0,0,1,0.7518389267987527,1.1816273616527302,0.0461108825234996,0.06574509829918168,0,0
1,0,0,0.23329312732913354,0.23951076288516962,0.5039482548582697,0.05598273694690743,0,0
0,0,1,3.464279662539366,4.791134989347461,6.610447624789658,-1.718560709587742,2,1
1,0,0,2.456037303139874,-0.06623083334864233,1.4410781527284118,0.7263271250387124,2,0
0,1,0,0.20827311510070284,-0.917620120312752,0.566061803666536,0.3240207000966494,0,0
1,0,0,-0.5609085647685701,0.011129839256297028,0.5243181673604805,0.29619266977698755,0,0
1,0,0,1.0852972325987937,0.7552719123461065,0.08879361077221719,-0.34408758862003175,1,0
1,0,0,-0.5590818466446001,0.930068476724121,0.6489442693801709,-0.06197015052939871,0,0
0,1,0,0.35194434966010874,-0.014701301365176125,0.6752513776413125,-0.10289274849078872,0,0
1,0,0,4.323603228876485,4.154915346605426,6.061573311874431,-0.49422194379694606,4,1
0,1,0,1.5556312224569475,2.8878949154907754,4.8738026512313,1.393123653615598,2,0
0,1,0,-0.1734746114414888,1.0004702164554078,0.1799210246778283,-0.42923253063541444,0,0
0,1,0,2.1725148391909794,0.5431632144883264,1.5538165667852204,-0.6337244385673186,1,0
1,0,0,2.030595623590862,-0.14793308900364235,0.71176076123283,-0.3280886838190185,1,0
0,0,1,2.4758230229018703,1.814794336432512,2.605017146079054,0.6773683984215038,3,0
1,0,0,1.3523788112370054,0.5386811452878357,0.08951791308516804,0.008065751698359233,0,0
0,1,0,0.12697583223558215,-0.24099212399889927,-0.30081000494745774,-0.08433008786578647,0,0
0,0,1,1.0430568081737626,1.4008079469493109,3.399355436586002,1.0547802097476613,1,1
0,1,0,1.56838608689441,0.27896286434588435,0.39663157569183877,0.20443352410718574,1,0
0,0,1,0.3801733563508248,0.575072735499416,0.10102343671583477,0.3951834680193557,0,0
0,0,1,0.04133486822443899,0.20227469804537274,-0.31578812343507895,-0.15878947126386594,0,0
0,0,1,3.8720082813765777,0.9323597653637454,1.0667865923544024,0.9519954562263447,2,1
0,1,0,1.9908143781843333,0.28404520436111613,1.7426234625766548,-0.5011504443265535,2,1
0,1,0,0.008534777352724232,0.36887947777509933,0.43819313860452835,1.7010422615180811,2,0
0,1,0,2.3273727000591804,3.560391924984007,3.978484317620129,-0.26111372558739965,3,0
0,1,0,2.6014427943031437,1.5439112670301023,2.4016255054914732,0.08863383135091535,2,0
1,0,0,0.2821121503059883,0.6863645096296823,0.4718000772972162,-0.11118429962583178,0,0
0,1,0,1.1041359902604724,-0.7698568893890498,0.018779529298433933,-0.33590096838784317,1,0
0,1,0,-0.6062770330046339,0.6804133936892597,-0.03385060065594567,0.10395116451921473,1,0
0,1,0,0.35377532374217874,-0.5414961120942848,0.6981334097235701,-0.14812697494839375,0,0
0,0,1,1.3505318534440176,0.5251108710567465,0.025673932796070414,-0.10477731129552863,0,0
1,0,0,1.2426919590260939,2.4537235884925885,2.3819354522315535,0.7580249883146417,1,1
1,0,0,0.07118345422424388,-0.17547405723271356,0.22419255914290173,-0.2062630354018774,1,0
0,0,1,0.20835881906117548,-0.4174774322660664,0.10500280640881028,0.13451708808475843,0,0
0,1,0,0.39753981553488504,0.32626744591066736,0.1332100793473921,0.32575990256034176,0,0
0,0,1,-0.3097936348262617,0.3016950116770388,-0.2692339551029243,0.1932804478527905,0,0
0,0,1,4.331882983113913,3.5239296939823657,6.60963101811547,-1.114772615721345,2,1
0,0,1,1.475289891542736,2.402385087027473,2.96296552911413,0.6845724532706311,1,0
0,0,1,5.326631119549581,6.28054545834057,5.958095333043777,-1.8001034389113384,3,1
0,1,0,1.7421083721912267,0.4720069049864495,1.9358616534070074,0.6972574461820882,2,1
0,0,1,1.9515223903146128,1.2488854407720469,0.3152146051795379,-0.06023335164413357,1,1
0,1,0,2.202436496640008,4.150848175973943,2.77491661945121,1.1004611627772338,2,0
0,0,1,-0.5946158084054631,-0.7218703577940289,-0.24258174949992384,0.46576854464689255,0,0
1,0,0,-0.6052017265523104,-0.2004869815016805,0.2848468961760098,-0.21003476196150248,0,0
0,1,0,-0.2992765824447514,0.5219053687542141,2.0591421222724224,1.1756702156092285,1,0
0,1,0,-0.6727007267345171,-0.7226993734784459,0.7112852160048202,0.7319257219017818,0,0
0,1,0,3.094754341665286,3.524098670536369,4.138392884680147,1.2249531391755006,1,1
0,0,1,0.1677723185508673,0.37653663822023975,0.183156736545642,-0.2851044549305204,0,0
0,1,0,0.9796305123540165,-0.20872330622954907,-0.7560515805424302,0.11905159975464158,0,0
0,1,0,1.0173411478226302,-0.11076820091656225,1.8657318966424894,0.4044656731419739,1,0
1,0,0,-0.12095735076584957,0.25989096707126846,-0.5964968667658346,0.13214242138811969,1,0
0,0,1,0.456739893845263,0.7820702149869221,0.26261225132395366,-0.1288216623375759,1,0
0,1,0,1.5390880562605636,1.0284141838427177,1.2980083121932446,0.10225944946943111,1,0
0,1,0,2.22467677649457,3.401651184491135,4.120747836389372,0.43933465690713147,1,1
1,0,0,-0.17144343697070796,0.239497081111901,-0.21767352662987866,0.6435447383320164,0,0
1,0,0,0.7436438166524689,0.3068995487257491,0.10735617056114587,-0.03894620992002785,0,0
0,0,1,2.2711032934359277,2.547366101113946,1.4425082149921664,-0.3218817877474467,1,0
0,0,1,4.497450177255746,3.341543962010287,2.8465717576798397,-2.3391744976253177,4,1
0,0,1,1.7421482791967886,0.6260961552183323,0.37695410653425454,0.8380072775030143,1,0
0,1,0,1.9183190860513561,1.2822919231685599,2.0260836824009893,0.020847786590194706,1,1
1,0,0,-0.13527281035447392,0.45068653241961143,0.7155314569940268,0.03256280280853152,0,0
0,0,1,-0.5208222798029212,-0.5167340506400528,0.5474989503884374,0.5839628512544296,0,0
0,1,0,0.36750360315544295,-0.24044364101954088,-0.2953461943188517,0.18882407546603627,0,0
0,0,1,1.4084255177688656,-0.05339019643568524,0.8570047373219496,-0.364363046917922,0,0
0,0,1,3.35930907841984,2.3892839606776253,5.109495133960037,-0.45394527419839203,4,1
0,0,1,-0.22442546844039107,0.21267137684453363,-0.06373466180692816,0.10850297562709653,1,0
1,0,0,1.429405661764398,1.4323046778561175,1.9435684377132167,0.8088954017067221,3,1
0,1,0,-0.4723566243217115,-0.9764452964762415,0.3942893022654821,0.7478998552298372,1,0
0,1,0,0.3572805509832955,0.05055517340442867,0.6595382414938843,-0.0870823632565954,1,0
0,1,0,1.8319095463569512,3.6904508194438272,2.737560364956887,0.39540387240572417,1,1
0,1,0,0.33537507091580426,0.18524861752021538,0.08742673632498939,0.05927367661542235,1,0
0,0,1,6.95785316302922,4.049789573411263,4.02438044793501,-0.6292148069661903,3,1
0,0,1,0.03980096769496938,-0.39615663301804716,0.4538788351557501,0.016196525533737887,0,0
0,0,1,-1.7217898436349073,0.2466346570667515,0.34164970922007853,-0.23798456815010202,0,0
0,0,1,0.7267863792520055,1.292033325067795,1.3113332450370567,0.46240582627853327,2,0
0,0,1,1.0092778691672482,0.7882712194583101,1.6118231814587713,0.6022497334252926,1,1
0,0,1,0.9657013736155415,3.5949222991109995,3.749290477643113,2.8309456550381378,2,0
0,1,0,1.133121301584579,2.2302815177287796,1.2448304609109608,-0.44158435006401575,3,1
0,0,1,2.4701095260977004,2.2908235539583024,2.4126527905052932,0.9878454969840085,1,1
1,0,0,-0.73523809814189,0.1916799598895778,0.19234507541350224,0.17378744988032652,0,0
0,0,1,1.1376000511651438,0.020735213486514997,0.1863477302450341,-0.2799803877219588,0,0
0,1,0,0.1789377580536039,0.9558542400711717,-0.48595057146567816,-0.4840684193630223,0,0
0,1,0,1.8309272613400833,3.7478856248752916,2.091576690394704,2.4608077708375493,1,1
0,1,0,0.23816013869363348,0.5606748014932481,0.9052840025025795,0.36434374017220406,1,0
0,0,1,0.9876052521846527,1.1178766347326725,0.8087098607121939,0.537611238132124,2,0
0,0,1,1.207742758950313,1.129276214105436,0.6528737104703035,-0.08296842310639085,1,1
0,1,0,1.1388722739194888,0.6947625586450843,2.2825435261067932,0.0752883939540901,2,0
1,0,0,0.9972333800640714,-0.2783975442847304,-0.5109053333709219,0.450400095586646,0,0
1,0,0,1.2297358992943406,0.37811500470033,0.4279438860408038,0.6495007034703252,0,0
1,0,0,3.2277781235438283,5.891760192121856,5.085519687345627,-0.8119854047957201,3,1
0,0,1,1.9306368632397064,1.7507551361168616,1.6350472704571146,-0.003525800403403778,2,0
0,0,1,-0.9164108285359045,-0.8739417566605815,0.4897212864336308,0.04430979756803307,0,0
1,0,0,0.4473293790713392,0.017718464495702926,-0.4702765900019141,0.2739000660822899,1,0
1,0,0,3.3375627033583726,1.5236255727283905,4.820597156588763,0.8879657184462095,3,1
0,1,0,1.6448172469629656,0.09221763643090752,2.3996879517526417,0.10918586372490258,2,0
0,0,1,0.646110389858533,0.46180680958888976,1.350205042723485,0.3226299189315114,0,0
1,0,0,1.567962520065487,0.4117744284508186,0.3643260801866045,0.27006859767457075,0,0
1,0,0,0.12467237270566264,0.09018825709476272,0.6142272578475533,-0.27801393074765446,1,0
0,1,0,1.2015877316613568,-0.11140598054277165,0.3303314165752037,-0.4201523880824829,0,0
0,0,1,1.0882867606254822,0.22284362944328018,2.2779830647427084,1.3728863869950456,1,1
1,0,0,-0.24942881915756793,0.4241402169219295,0.13952592569610922,0.12585973317210833,0,0
0,1,0,0.8056669504794398,-0.08641657604588349,1.0634819256167025,-0.1198908556843807,1,0
0,1,0,0.36530741365357455,-0.23256616838654298,0.47434368542990524,1.2575504620563094,2,0
0,0,1,3.271401218769821,0.7927879408690715,2.1264490228234623,0.08723756752170381,1,0
0,0,1,2.3192500206491697,1.4147688644408283,2.7783610761666377,0.16928857020287996,1,0
0,0,1,1.081131437355753,-0.22463278903796222,0.673912901418608,0.2046103350131779,0,0
1,0,0,-0.0022570520481443035,-0.3430212271658367,-0.2216303021468713,-0.04057286868960943,0,0
1,0,0,1.6518782689699714,1.4037306463351504,3.861805783669632,-0.146014101535078,2,0
0,1,0,0.0394552567502629,0.644374309852093,1.1422931529673046,0.4629730584816567,0,0
1,0,0,0.39862037283784274,-0.7842196827814258,0.3615838570923907,-0.0442807758896006,0,0
0,1,0,0.6595200745988016,-0.1663504198309557,-0.384958417855144,-0.8616786639844948,0,0
1,0,0,0.2807395664645546,0.986125798334872,1.030629607273935,-0.13712887697588155,0,0
0,0,1,-0.39886980743180406,0.25089594990973296,0.5830401391923452,0.3680799671652923,1,0
1,0,0,0.22989214646403305,-0.001836875088482931,-0.2389912933782805,-0.248064106211958,1,0
0,0,1,0.9395092383632746,-0.30158947534017244,0.9463442844797609,-0.08133708031277063,0,0
1,0,0,-1.396968182191059,0.5420226981805248,0.5684219485462167,-0.08439826713546401,0,0
0,0,1,1.5535925737798975,1.3611574523928696,0.4374541431134573,0.18256839359222315,2,1
0,1,0,-0.47727966210721456,0.38352775869405153,-0.46657865532682746,0.7244372995975894,1,0
1,0,0,0.8532641403812904,0.7793146090309176,1.573242883117646,0.17489900739881498,1,1
0,1,0,0.6873425448172824,1.04317589489358,2.428816500330573,0.9158633643578864,1,1
1,0,0,0.24214655047326772,-0.3145084598291813,-0.4331702528128521,-0.017395184229670246,1,0
0,1,0,2.0516197809461176,4.912011147160001,5.654793631015449,0.17250173766112153,2,0
0,0,1,0.17197249122661187,0.7874382095740924,-0.12298208956226764,-0.23975760199507606,0,0
0,1,0,0.38586922119635686,0.9123392292347803,0.3615396365580146,-0.07570605063788628,1,0
1,0,0,2.208188731084456,0.6241710295640117,4.324664665720738,0.9377302423897583,2,1
1,0,0,1.0268721290142282,0.35271204660834965,0.8547364481753565,-0.17044269895030037,1,0
0,0,1,-0.9815379138764062,0.20032590197784353,0.3812854075132426,0.41052658634180256,0,0
0,1,0,3.265390214170434,2.269814250152033,1.1713280830211752,1.094176973904728,2,1
1,0,0,0.06565726752542139,-0.10182423162099835,-0.27756128967467647,0.1270797196780383,0,0
1,0,0,1.5193755653382064,1.9885543887908004,1.9203586087542848,0.7714230777498403,2,1
0,1,0,0.5487909740959723,0.8213236405284227,2.0327244915407077,0.3398511727914074,1,1
0,0,1,2.694384301577336,2.076200448627174,3.5077257651925366,0.7636788718887765,3,1
1,0,0,1.257070780900803,-0.36869349841707066,1.8346009818564881,1.2835819503963133,1,0
1,0,0,1.5006977677050892,1.894270094526139,4.260930039756829,1.4373868545611035,1,0
1,0,0,-0.16389964030405108,-0.9148369338697911,0.5817955503099279,0.3771179870067279,0,0
0,0,1,0.22788375902194896,0.7125661740839372,0.218975218145223,0.04066337764758899,0,0
0,0,1,2.4557393154624174,0.21503355334765062,1.5979332554833294,0.8145588065859013,2,0
0,1,0,1.6011036636371294,2.3572502993407993,0.9996686753944253,0.09335301768508913,1,0
0,0,1,2.0788884697831,1.4672225471475184,0.7879101080617348,1.0005395994440964,2,1
1,0,0,1.3938930028939411,0.317829486730551,3.107080669286973,0.42777130162784105,1,0
0,0,1,3.774959055934152,3.0861519128354016,4.66720864430704,-0.7048208722148889,4,1
0,1,0,0.4371825237052218,0.2584897088867033,0.6443313767754801,-0.15802662979649715,0,0
0,1,0,2.83951448381884,1.7250743792361178,1.6339442654029017,1.073491796518795,1,0
0,0,1,0.8599593313594349,-0.708155304218294,-0.326841209573177,-0.3203408764737579,0,0
